age,annual_income,emp_length,home_ownership,loan_amount,purpose,loan_term,verification_status,revol_util,revol_bal,earliest_credit_line,credit_inquiries_last_6m,open_credit_lines,credit_utilization,delinquency_2yrs,total_current_balance,loan_status,recovered_amount,total_rec_prncp,funded_amnt
60,70704,10+ years,MORTGAGE,16775,debt_consolidation, 36 months,Verified,0.37748789417076434,27231,2014-08-15 11:00:43.578103,5,14,0.5374494763237555,0,48705,charged_off,6084.375842749787,979.4326464167079,16775
36,69772,2 years,MORTGAGE,8719,debt_consolidation, 60 months,Verified,0.610510098919668,5278,2013-07-16 11:00:43.578106,1,14,0.6639001634873065,0,43246,fully_paid,0.0,8719.0,8719
64,97147,1 years,RENT,11033,other, 60 months,Verified,0.4826692577376406,2578,2015-02-10 11:00:43.578110,4,6,0.6433117626762228,0,0,charged_off,1419.670111929919,4195.295396935116,11033
50,81867,3 years,MORTGAGE,20920,credit_card, 36 months,Verified,0.3344342061771989,15408,2016-10-14 11:00:43.578113,2,13,0.4861289601791688,0,52183,charged_off,197.79988390954398,5291.194264234779,20920
57,69374,10+ years,RENT,20223,debt_consolidation, 36 months,Source Verified,0.7042029882684796,11842,2015-09-25 11:00:43.578116,1,11,0.520893301966062,0,20771,charged_off,6779.395287968497,7967.663093642893,20223
34,90444,4 years,OWN,10252,credit_card, 60 months,Verified,0.3001257591361691,21014,2010-03-30 11:00:43.578120,5,6,0.4709464805036749,0,40709,fully_paid,0.0,10252.0,10252
53,104755,8 years,MORTGAGE,13895,other, 36 months,Source Verified,0.0,23726,2010-09-03 11:00:43.578123,1,4,0.7835684388264403,0,21951,charged_off,742.293185728994,9406.720156402254,13895
28,83945,6 years,MORTGAGE,11247,debt_consolidation, 60 months,Not Verified,0.5761159341708703,22205,2017-03-24 11:00:43.578127,0,14,0.30358953793192794,0,25965,fully_paid,0.0,11247.0,11247
43,70258,< 1 year,MORTGAGE,35241,other, 36 months,Source Verified,0.46998639894888844,14982,2011-08-25 11:00:43.578130,0,10,0.5063291603707136,1,17819,fully_paid,0.0,35241.0,35241
49,37204,2 years,RENT,16948,other, 60 months,Not Verified,0.6567438375466439,20532,2018-04-09 11:00:43.578133,1,12,0.6539049240797339,0,18129,charged_off,6712.299317857541,13034.428139315343,16948
23,43372,9 years,MORTGAGE,9123,major_purchase, 36 months,Source Verified,0.22366522832836327,0,2006-11-16 11:00:43.578137,4,6,0.7219940064568704,0,2264,charged_off,1690.3680329183765,7068.924714889682,9123
63,62369,2 years,MORTGAGE,24255,debt_consolidation, 60 months,Source Verified,0.35056966851764165,25943,2015-12-12 11:00:43.578140,2,13,0.36645345304392263,0,61286,fully_paid,0.0,24255.0,24255
27,54762,10+ years,MORTGAGE,24502,debt_consolidation, 36 months,Not Verified,0.32799164523351004,10951,2009-03-19 11:00:43.578144,0,14,0.3058947898178591,1,50542,fully_paid,0.0,24502.0,24502
49,65325,5 years,RENT,27541,debt_consolidation, 36 months,Verified,0.5867524150499839,34699,2006-02-09 11:00:43.578147,5,11,0.2517112963073817,0,71233,charged_off,8539.626783675158,8190.87110665977,27541
49,71416,10+ years,MORTGAGE,29615,debt_consolidation, 36 months,Verified,0.5301700360024544,26247,2015-09-29 11:00:43.578150,0,3,0.43140899081502554,0,38243,default,13633.250802111104,15996.830577800327,29615
41,83242,4 years,OWN,19954,debt_consolidation, 36 months,Source Verified,0.4429600751434277,13027,2013-04-07 11:00:43.578157,5,14,0.5508361048356551,0,30207,fully_paid,0.0,19954.0,19954
51,68237,7 years,RENT,12551,credit_card, 60 months,Source Verified,0.44424894079775346,15214,2014-04-25 11:00:43.578161,2,5,0.4055639087832274,2,47364,fully_paid,0.0,12551.0,12551
32,82162,8 years,OWN,13581,credit_card, 36 months,Not Verified,0.16980576756525256,26840,2020-08-17 11:00:43.578164,0,13,0.6398403667097685,0,71050,charged_off,5927.074832739163,10719.849693875565,13581
49,71611,5 years,RENT,12955,other, 60 months,Not Verified,0.553736427377344,0,2020-06-10 11:00:43.578167,4,5,0.48688857985680994,0,58995,fully_paid,0.0,12955.0,12955
46,20613,10 years,OWN,12173,debt_consolidation, 36 months,Source Verified,0.5578242046980401,13397,2014-09-04 11:00:43.578171,5,6,0.6219005624477932,0,50388,fully_paid,0.0,12173.0,12173
60,46516,5 years,MORTGAGE,23679,credit_card, 60 months,Source Verified,0.8582214349237478,32014,2018-11-14 11:00:43.578174,0,9,0.5294356496973154,2,69931,fully_paid,0.0,23679.0,23679
54,66397,2 years,OWN,15005,home_improvement, 36 months,Source Verified,0.49415699487904874,23448,2012-03-23 11:00:43.578177,0,6,0.16294864446364205,0,50151,fully_paid,0.0,15005.0,15005
22,39757,8 years,MORTGAGE,21799,home_improvement, 60 months,Not Verified,0.5264917372296353,6622,2006-06-09 11:00:43.578181,1,2,0.27003060855289407,0,32254,fully_paid,0.0,21799.0,21799
48,84998,2 years,OWN,19735,other, 60 months,Not Verified,0.4955202255324587,18144,2011-02-15 11:00:43.578184,4,3,0.7314226296841103,0,77226,charged_off,7140.0614463489,3141.3812808620437,19735
34,108268,10 years,RENT,7309,home_improvement, 36 months,Not Verified,0.26065904654024397,5233,2009-05-17 11:00:43.578188,4,4,0.3126108569374906,0,12549,fully_paid,0.0,7309.0,7309
62,100469,10+ years,RENT,2979,major_purchase, 60 months,Verified,0.6498802859621701,11585,2021-01-10 11:00:43.578203,1,4,0.6703884043100314,0,7389,fully_paid,0.0,2979.0,2979
24,64663,6 years,OWN,6343,debt_consolidation, 60 months,Not Verified,0.3888507643752273,18338,2017-07-05 11:00:43.578207,5,11,0.525248824984494,0,49251,fully_paid,0.0,6343.0,6343
60,107268,8 years,RENT,12013,credit_card, 36 months,Verified,0.36140822948665957,20098,2010-12-27 11:00:43.578211,3,7,0.3030903277476805,1,52575,fully_paid,0.0,12013.0,12013
27,73716,6 years,RENT,15940,debt_consolidation, 36 months,Verified,0.3730372948611203,22294,2016-01-29 11:00:43.578214,2,10,0.6499290046663793,0,56990,fully_paid,0.0,15940.0,15940
29,61572,4 years,OWN,10461,debt_consolidation, 36 months,Not Verified,0.3868112783334087,27337,2008-10-12 11:00:43.578218,4,11,0.4044651309105375,0,40171,fully_paid,0.0,10461.0,10461
48,54664,4 years,RENT,19921,debt_consolidation, 60 months,Verified,0.30271818226658964,3062,2015-11-09 11:00:43.578221,3,2,0.530312444502886,0,90592,charged_off,8704.872260194243,9920.692738758173,19921
30,62438,6 years,RENT,11306,debt_consolidation, 36 months,Not Verified,0.4430477226375403,15240,2010-01-16 11:00:43.578224,5,7,0.45802910993786156,0,5043,charged_off,3821.4445957355865,4031.26547050123,11306
58,60295,4 years,OWN,16798,debt_consolidation, 36 months,Verified,0.3806783030286257,6496,2018-06-20 11:00:43.578228,2,10,0.0,0,54049,fully_paid,0.0,16798.0,16798
54,74260,8 years,RENT,15823,debt_consolidation, 36 months,Not Verified,0.3636581215946395,11011,2007-05-26 11:00:43.578231,4,5,0.6347507096892311,0,72759,fully_paid,0.0,15823.0,15823
63,74014,9 years,MORTGAGE,27141,debt_consolidation, 36 months,Verified,0.4979649909692997,7455,2009-01-19 11:00:43.578234,0,11,0.653436280359773,0,91530,fully_paid,0.0,27141.0,27141
45,70076,1 years,MORTGAGE,8173,major_purchase, 60 months,Source Verified,0.41515773757077357,19994,2010-03-17 11:00:43.578238,4,4,0.40118603160081523,0,90029,fully_paid,0.0,8173.0,8173
36,80923,4 years,MORTGAGE,30458,debt_consolidation, 60 months,Verified,0.28917281075793544,25530,2019-02-08 11:00:43.578241,2,14,0.6284720331394515,2,17114,fully_paid,0.0,30458.0,30458
53,99766,4 years,RENT,10839,home_improvement, 36 months,Source Verified,0.24729188258482715,26070,2015-01-21 11:00:43.578244,3,7,0.325649402863612,1,60864,charged_off,2947.5162309570646,5423.014931738971,10839
53,93738,2 years,MORTGAGE,5619,debt_consolidation, 36 months,Verified,0.4196803333629738,3948,2017-10-23 11:00:43.578247,0,7,0.3297277453317399,0,43578,fully_paid,0.0,5619.0,5619
45,32877,6 years,MORTGAGE,13481,major_purchase, 60 months,Source Verified,0.2506736321926154,13767,2006-07-01 11:00:43.578250,2,14,0.5479223449292543,0,49431,default,6009.045423401159,4566.056966068547,13481
62,20000,3 years,MORTGAGE,37680,other, 36 months,Verified,0.23627764958992956,3670,2019-05-09 11:00:43.578254,5,3,0.3607713099475477,2,84017,fully_paid,0.0,37680.0,37680
33,93357,7 years,RENT,21266,credit_card, 36 months,Verified,0.23910465238567993,3337,2018-06-13 11:00:43.578257,2,6,0.47416432310604667,0,106997,charged_off,820.6684143580993,14130.437108156553,21266
60,35828,< 1 year,MORTGAGE,19220,credit_card, 36 months,Verified,0.4509969464955474,8382,2011-09-30 11:00:43.578260,4,2,0.31219742003499035,0,57827,fully_paid,0.0,19220.0,19220
23,64380,< 1 year,MORTGAGE,20566,debt_consolidation, 36 months,Source Verified,0.6387084942009875,18432,2014-06-28 11:00:43.578263,5,14,0.24308398381216756,0,0,fully_paid,0.0,20566.0,20566
24,40747,5 years,OWN,9612,major_purchase, 36 months,Not Verified,0.4695521296453783,20189,2017-05-29 11:00:43.578267,1,10,0.5415420725471152,0,0,fully_paid,0.0,9612.0,9612
58,24950,4 years,MORTGAGE,17282,other, 60 months,Not Verified,0.5773643424854766,21542,2013-08-29 11:00:43.578270,1,10,0.543408970157271,2,48605,charged_off,4881.826999101801,1244.5134515754708,17282
38,83536,5 years,OWN,15017,other, 36 months,Verified,0.38605961617643547,20923,2011-08-20 11:00:43.578273,0,4,0.5038410838306728,1,79926,fully_paid,0.0,15017.0,15017
23,88978,8 years,OWN,27663,credit_card, 60 months,Source Verified,0.42844504013927664,6521,2006-06-26 11:00:43.578277,2,6,0.44187638892701436,0,26436,charged_off,9794.705970965544,20389.267337354242,27663
23,55587,3 years,RENT,14239,debt_consolidation, 36 months,Not Verified,0.7305991337697301,26827,2013-03-27 11:00:43.578280,3,4,0.3592816176518416,0,44264,fully_paid,0.0,14239.0,14239
49,20000,7 years,MORTGAGE,12352,other, 36 months,Verified,0.5657409975214018,23032,2006-12-09 11:00:43.578283,0,8,0.2837632960218277,0,98537,fully_paid,0.0,12352.0,12352
44,56343,6 years,RENT,6846,debt_consolidation, 60 months,Source Verified,0.5874053462817689,10873,2007-08-30 11:00:43.578286,5,14,0.2759203306499236,0,38105,fully_paid,0.0,6846.0,6846
58,79795,10+ years,OWN,15980,credit_card, 36 months,Source Verified,0.34715907393336615,11250,2008-12-19 11:00:43.578289,0,2,0.37922483190277234,0,102585,charged_off,3921.4877074026103,1004.0368915968467,15980
53,33027,1 years,RENT,17050,debt_consolidation, 36 months,Verified,0.398946444669503,8424,2018-02-04 11:00:43.578293,4,6,0.7042564786622373,2,37091,fully_paid,0.0,17050.0,17050
54,74583,7 years,OWN,6588,major_purchase, 36 months,Verified,0.4811328914399783,2081,2007-09-13 11:00:43.578296,5,7,0.5462003216743212,0,77128,charged_off,2816.7910940489583,2119.530133368077,6588
22,69617,7 years,RENT,18172,debt_consolidation, 36 months,Verified,0.2787196475506125,21660,2013-07-05 11:00:43.578299,3,12,0.5720500912823803,0,52305,fully_paid,0.0,18172.0,18172
40,84482,10+ years,MORTGAGE,16632,debt_consolidation, 60 months,Source Verified,0.0,23220,2008-09-01 11:00:43.578302,2,13,0.24885800804085362,0,73299,fully_paid,0.0,16632.0,16632
23,72989,1 years,MORTGAGE,22094,credit_card, 36 months,Verified,0.4792933943257693,5739,2020-12-23 11:00:43.578306,5,8,0.5371430108994993,3,110259,fully_paid,0.0,22094.0,22094
47,45673,9 years,RENT,23486,home_improvement, 60 months,Verified,0.5922732976099856,2681,2016-12-31 11:00:43.578309,2,4,0.5674134681505161,0,62590,fully_paid,0.0,23486.0,23486
53,99914,6 years,RENT,15659,credit_card, 36 months,Verified,0.41104035075903655,5634,2008-03-17 11:00:43.578312,2,8,0.8171728132820897,0,87832,fully_paid,0.0,15659.0,15659
27,66036,10+ years,RENT,7745,debt_consolidation, 36 months,Verified,0.2808185118373907,16102,2005-09-27 11:00:43.578315,0,5,0.4962435513147777,0,23161,fully_paid,0.0,7745.0,7745
53,69317,2 years,MORTGAGE,9185,debt_consolidation, 60 months,Verified,0.3338607709114452,1180,2008-04-09 11:00:43.578319,4,11,0.42124224796049237,1,22057,fully_paid,0.0,9185.0,9185
25,46668,5 years,OWN,27334,home_improvement, 60 months,Not Verified,0.0,26278,2017-06-17 11:00:43.578322,0,12,0.3467210442586871,0,1026,charged_off,9658.843645594956,6692.82763621685,27334
32,58917,< 1 year,OWN,16158,major_purchase, 36 months,Verified,0.33335480252751953,25679,2006-04-28 11:00:43.578325,1,7,0.5119488761990163,2,18330,fully_paid,0.0,16158.0,16158
38,47879,4 years,RENT,27223,other, 36 months,Source Verified,0.17698303858494008,19243,2006-08-10 11:00:43.578328,1,6,0.4610200279107397,0,95517,fully_paid,0.0,27223.0,27223
59,65676,7 years,MORTGAGE,18490,credit_card, 36 months,Source Verified,0.26007167558650535,23097,2019-05-30 11:00:43.578332,2,5,0.724490714690353,0,59943,charged_off,3762.36792796621,5956.061094133735,18490
45,112792,8 years,MORTGAGE,20276,major_purchase, 36 months,Source Verified,0.1668633452699141,15587,2018-09-14 11:00:43.578335,4,7,0.6803994464704239,1,41977,fully_paid,0.0,20276.0,20276
26,35702,< 1 year,MORTGAGE,21571,credit_card, 60 months,Source Verified,0.1438045131122947,19651,2017-08-22 11:00:43.578338,5,14,0.3009845802802231,1,56125,fully_paid,0.0,21571.0,21571
55,29660,< 1 year,MORTGAGE,6438,credit_card, 60 months,Verified,0.19917751504831066,1998,2011-11-29 11:00:43.578341,2,13,0.49556159457795035,0,70405,fully_paid,0.0,6438.0,6438
27,106779,1 years,RENT,17148,credit_card, 36 months,Not Verified,0.52656372722182,28904,2013-03-06 11:00:43.578345,5,4,0.9894959993420109,0,73355,fully_paid,0.0,17148.0,17148
43,64766,5 years,RENT,6341,credit_card, 60 months,Source Verified,0.2980420542080528,10126,2006-10-12 11:00:43.578348,2,4,0.20684037762547303,2,56557,fully_paid,0.0,6341.0,6341
32,53273,3 years,RENT,13005,home_improvement, 36 months,Not Verified,0.17841495476102756,13711,2022-05-24 11:00:43.578351,0,6,0.4626471692105105,0,91481,fully_paid,0.0,13005.0,13005
37,95997,1 years,RENT,19481,credit_card, 36 months,Source Verified,0.5508028142788979,39872,2016-06-14 11:00:43.578354,2,12,0.6504998131717316,0,20877,fully_paid,0.0,19481.0,19481
54,54859,10+ years,RENT,7822,debt_consolidation, 36 months,Not Verified,0.42579442156237945,12799,2008-10-19 11:00:43.578357,2,6,0.45248043087948286,0,39480,fully_paid,0.0,7822.0,7822
30,115650,3 years,RENT,18915,debt_consolidation, 60 months,Not Verified,0.0,22394,2013-05-01 11:00:43.578361,4,10,0.43559616701656295,0,85107,fully_paid,0.0,18915.0,18915
27,86948,6 years,RENT,4511,debt_consolidation, 60 months,Not Verified,0.5991248684511545,20145,2014-03-27 11:00:43.578364,4,5,0.4060794217461151,1,78690,fully_paid,0.0,4511.0,4511
37,57802,7 years,MORTGAGE,23003,credit_card, 36 months,Source Verified,0.41441467842729085,1671,2010-03-11 11:00:43.578367,5,6,0.28722474949696924,0,61124,fully_paid,0.0,23003.0,23003
50,123932,8 years,MORTGAGE,10348,debt_consolidation, 36 months,Source Verified,0.5540747858148127,5002,2010-09-16 11:00:43.578370,4,13,0.46618983371485884,0,33712,fully_paid,0.0,10348.0,10348
24,54857,< 1 year,MORTGAGE,7810,debt_consolidation, 60 months,Not Verified,0.3549555323278116,35358,2017-08-12 11:00:43.578374,2,10,0.7052048806897986,0,73627,fully_paid,0.0,7810.0,7810
41,88552,4 years,MORTGAGE,4952,credit_card, 36 months,Not Verified,0.7209381259762065,20791,2018-01-11 11:00:43.578377,4,5,0.2456337893928316,2,22725,charged_off,389.51186133741817,445.4660078407801,4952
57,77482,3 years,RENT,10944,credit_card, 36 months,Not Verified,0.3236222713081342,14831,2018-11-06 11:00:43.578380,4,14,0.5533395359767828,1,85460,charged_off,1233.4033354211201,8317.645043961224,10944
40,102543,5 years,MORTGAGE,1646,home_improvement, 60 months,Verified,0.0,9643,2006-10-04 11:00:43.578383,3,4,0.7157993113404675,1,95651,charged_off,626.6237189203216,1253.2660528181746,1646
47,109037,9 years,RENT,11161,credit_card, 60 months,Not Verified,0.22212594675502967,18200,2018-03-21 11:00:43.578387,3,8,0.49586932138578044,0,32716,fully_paid,0.0,11161.0,11161
24,70800,6 years,MORTGAGE,22696,other, 36 months,Verified,0.5004278258602209,19151,2020-04-14 11:00:43.578390,1,8,0.4157540245559226,0,127649,fully_paid,0.0,22696.0,22696
40,51164,9 years,RENT,13679,major_purchase, 36 months,Source Verified,0.43181730516877326,17265,2015-08-14 11:00:43.578393,0,9,0.6348670242153723,1,20079,fully_paid,0.0,13679.0,13679
41,81499,6 years,MORTGAGE,6757,other, 36 months,Verified,0.3754971520310389,25689,2010-08-02 11:00:43.578396,0,5,0.31994416375383805,1,44329,fully_paid,0.0,6757.0,6757
53,53057,2 years,RENT,16583,credit_card, 36 months,Verified,0.2027227857406823,6331,2018-12-15 11:00:43.578399,4,5,0.5843799077828207,1,43590,fully_paid,0.0,16583.0,16583
28,120334,5 years,RENT,15965,debt_consolidation, 60 months,Not Verified,0.4036838372373082,4992,2010-09-14 11:00:43.578403,1,10,0.46669256697242434,0,46885,fully_paid,0.0,15965.0,15965
62,73413,10+ years,MORTGAGE,28696,major_purchase, 36 months,Verified,0.39712487737607083,25430,2008-08-29 11:00:43.578406,1,11,0.5125284806411486,0,92744,default,14068.987710816602,17275.637094748858,28696
54,60866,< 1 year,RENT,20535,debt_consolidation, 60 months,Source Verified,0.3950701861312673,36126,2015-05-29 11:00:43.578409,5,8,0.8353065444534281,1,63131,default,8161.375227772384,4742.171556447139,20535
61,74617,9 years,MORTGAGE,17139,debt_consolidation, 36 months,Source Verified,0.5075340236403794,23425,2005-09-21 11:00:43.578412,3,4,0.7312374088460477,0,25057,fully_paid,0.0,17139.0,17139
60,36321,8 years,MORTGAGE,21335,credit_card, 36 months,Verified,0.4363537790767635,27977,2008-12-27 11:00:43.578416,1,14,0.7963069994256786,0,53271,fully_paid,0.0,21335.0,21335
39,45709,7 years,MORTGAGE,14059,debt_consolidation, 36 months,Verified,0.349540864824304,14251,2015-07-04 11:00:43.578419,2,10,0.3364086514900257,0,69896,fully_paid,0.0,14059.0,14059
61,100010,1 years,MORTGAGE,14472,major_purchase, 60 months,Source Verified,0.19948703000048884,17661,2019-11-15 11:00:43.578422,5,14,0.29565116417589443,0,65624,fully_paid,0.0,14472.0,14472
22,53577,4 years,MORTGAGE,26612,credit_card, 36 months,Verified,0.6719990541124894,17526,2009-11-13 11:00:43.578425,4,6,0.5933485801691354,1,86665,fully_paid,0.0,26612.0,26612
32,43827,10+ years,RENT,3550,credit_card, 36 months,Not Verified,0.7963202805302702,14445,2020-11-25 11:00:43.578428,2,5,0.5648046496823229,0,52681,fully_paid,0.0,3550.0,3550
49,83416,7 years,MORTGAGE,21775,credit_card, 36 months,Not Verified,0.7488419645184122,29112,2017-03-08 11:00:43.578432,0,2,0.10470803637023435,1,73987,fully_paid,0.0,21775.0,21775
46,99642,< 1 year,MORTGAGE,14224,credit_card, 36 months,Verified,0.5398161773488356,26158,2008-01-25 11:00:43.578435,3,10,0.5675264531981536,0,45729,fully_paid,0.0,14224.0,14224
44,87973,7 years,MORTGAGE,12959,debt_consolidation, 36 months,Verified,0.06498383990764711,11007,2017-01-07 11:00:43.578439,2,7,0.9094624925979724,2,30597,fully_paid,0.0,12959.0,12959
52,94901,6 years,RENT,11129,credit_card, 36 months,Source Verified,0.040533004413346174,0,2017-12-05 11:00:43.578442,4,12,0.87941066865396,0,15758,fully_paid,0.0,11129.0,11129
51,51080,8 years,MORTGAGE,16075,home_improvement, 36 months,Not Verified,0.29031542217438205,14364,2016-08-27 11:00:43.578445,2,3,0.3600604387370274,1,96994,default,6323.744667047889,8890.942432126241,16075
63,34454,< 1 year,MORTGAGE,14695,credit_card, 36 months,Verified,0.3890496888238452,3453,2012-03-31 11:00:43.578448,2,14,0.6422059441781333,0,4734,charged_off,4150.777510566535,260.96120488294304,14695
56,107533,6 years,MORTGAGE,12097,home_improvement, 36 months,Verified,0.3808345838483389,15236,2015-08-23 11:00:43.578455,1,8,0.32219405781549215,0,57621,fully_paid,0.0,12097.0,12097
28,61933,10 years,OWN,10081,debt_consolidation, 36 months,Source Verified,0.4387503665351751,4241,2017-12-28 11:00:43.578458,3,4,0.4808201845683195,0,62289,fully_paid,0.0,10081.0,10081
